,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
8,Gold Statue,2019,AdventureComedy,5.9 / 10,https://yts.rs/movie/gold-statue-2019," Two young men, Wale and Chike are in search of a 'Gold Statue' believed to have been a deity inherited by their generation. In trying to locate where the supposed statue is located, they go through a series of unimaginable ordeal's and put themselves through some ridiculous painful situations that leave their parents shocked. ",7272
9,It Never Sleeps,2014,HorrorThriller,4.1 / 10,https://yts.rs/movie/it-never-sleeps-2014," Haunted by terrible waking nightmares, Joan must face more than just her own fears as she is stalked by a murderous sociopath, haunted by one of his victims, and terrorized by The Beast, a relentless and horrifying spirit of vengeance which never sleeps. —Lost Eye Films Ltd ",6363
10,What Happens Next,2011,ComedyRomance,5.8 / 10,https://yts.rs/movie/what-happens-next-2011," At age 55, Philadelphia CEO Paul Grecco decides to make changes in his life, including the sale of his company, and that terrifies him. He was right to be terrified, because the new owners force him to retire early. His sister, Elise decides that the best things for him is a puppy she has gotten him, and dating the women that Elise sets Paul up with. It's funny though, but Paul finds himself disinterested in the women Elise fixes him up with, and oddly fascinated by a young man he meets while walking his new puppy in the park across from his condo. Paul has never really thought about dating or sex before, with anyone, so now what should he do? —trivwhiz ",4343
11,Wintergast,2015,ComedyDrama,6.8 / 10,https://yts.rs/movie/wintergast-2015," It's been seven years since film academy graduate Stefan Keller released his celebrated short film. Ever since, Keller has been in a creative crisis. Although he already filled 2000 pages with notes for his first feature film, the rough draft is far from finished. Much to the disappointment of his girlfriend Christina whose biological clock is ticking. Now, living in a basement room and in financial distress, Keller takes on a job as an anonymous tester of youth hostels. It's the beginning of a mad odyssey: Keller desperately fights for his film idea, tries to save his relationship and encounters strange characters and ordinary folk, all searching for the meaning of life. ",3333
12,"Park Avenue: Money, Power and the American Dream",2012,Documentary,7.3 / 10,https://yts.rs/movie/park-avenue-money-power-and-the-american-dream-2012," Filmmaker Alex Gibney investigates the fact that the 400 richest Americans control more wealth than the 150 million people in the bottom 50 percent of the population. ",5858
13,The Sacred City,2016,DocumentaryHistory,8 / 10,https://yts.rs/movie/the-sacred-city-2016," This British film was made about Canadian historian Dan Gibson, who has uncovered startling new archaeological evidence that Mecca was not the original Holy City of Islam. ",4848
14,Parentesi tonde,2006,Comedy,1.2 / 10,https://yts.rs/movie/parentesi-tonde-2006," Vanessa, a runaway bride, and Emanuela became friends on the ferry to a tourist resort. Together they will take part of the chaotic life of the resort. ",5757
15,Dancing Queens,2021,ComedyDrama,5.4 / 10,https://yts.rs/movie/dancing-queens-2021," Dylan Pettersson is a 23 year old girl from a small island in the Bohuslän archipelago with big dancing aspirations. When she's talked into cleaning at the struggling drag club Queens, the club's star dancer and choreographer Victor accidentally discovers Dylan's talent. She desperately wants to be a part of the show, but she's a girl - and it's a drag show. However, where there's a will, there's a way. ",5151
16,Where Is She?,2019,Horror,4.3 / 10,https://yts.rs/movie/where-is-she-2019," Jeff takes Mary on a vacation that she's reluctant to go on. They stay in an oddly decorated rustic cabin with no modern amenities. The strange wall hangings, antiques, and minimalist living accommodations aren't the strangest things they have to deal with. Jeff and Mary suffer memory loss and torment after Sarah's trick or treat encounter. Unable to get rid of her, Jeff and Mary try to figure out what's going on through clues left by Sarah. ",3838
17,Prima che la notte,2018,BiographyCrime,6.8 / 10,https://yts.rs/movie/prima-che-la-notte-2018," The life and death of Giuseppe ""Pippo"" Fava, a sicilian journalist and intellectual who tried to fight the mafia through his newspaper ""I Siciliani"" during the 70's and the early 80's ",2727
18,Passport to the World: Route 66,2019,ActionDocumentary,5.6 / 10,https://yts.rs/movie/passport-to-the-world-route-66-2019," The United States is home to a highway that has captured imaginations for nearly a century. This mythical route is part of American folklore, even of the great American dream. Its name is Route 66! ",5555
19,Love in the Sun,2019,Romance,5.5 / 10,https://yts.rs/movie/love-in-the-sun-2019," A dating app creator finds her views on love challenged when she returns home to Florida and reconnects with her high school sweetheart. ",5252
0,Psychophony,2012,MysteryThriller,3.4 / 10,https://yts.rs/movie/psychophony-2012," Psychiatrist Dr. Helena Jarra conducts a series of psychological experiments on several patients afflicted with schizophrenia in order to prove that schizophrenia is connected with paranormal phenomena. Jarra takes a handful of schizophrenics to a secluded house that's rumored to be haunted. Parapsychologist Matias Kram documents the events on videotape for posterity. ",3030
1,"Baby, It's Cold Inside",2021,ActionDrama,6.3 / 10,https://yts.rs/movie/baby-its-cold-inside-2021," Travel agent Hannah is looking forward to her tropical vacation when her boss surprises her and tells her of a new assignment that could change her world forever. Her company wants her to travel to Canada's Ice Hotel to check things out before they launch a new arm of the company that deals with snowy locations instead of their usual tropical getaways. Hannah recruits her best friend Phoebe to travel with her, and upon their arrival they can't help being blown away by the hotel's beauty. Hannah meets Ben, one of the hotel's owners, and together they try to impress a hotel reviewer while discovering that they work incredibly well together. ",10302
2,Brimstone Incorporated,2021,Horror,3.3 / 10,https://yts.rs/movie/brimstone-incorporated-2021," Brimstone Incorporated features three ghoulish tales of terror and a wraparound, the latter centering around a law firm that serves as the gateway to Hell. Stories include Mama's Boy, First Date and Skunk Weed, ",5959
3,Alan Saldaña: Locked Up,2021,Comedy,4.3 / 10,https://yts.rs/movie/alan-saldana-locked-up-2021,"  ",2929
4,Una sull'altra,1969,MysteryThriller,6.7 / 10,https://yts.rs/movie/una-sullaltra-1969," The wife of a doctor (Jean Sorel) is murdered. He had a mistress a long ago, since his wife (Marisa Mell) always begged herself out of engagements because she is a asthmatic. On the other hand, she enjoyed a part time job as a stripper. Did the doctor kill her? —Lukas Fichtinger ",4949
5,R100 (2013),2013,,6 / 10,https://yts.rs/movie/r100-2013-2013," An ordinary man with an ordinary life joins a mysterious club. The membership lasts for one year only and there is one rule: no cancellation under any circumstance. The man enters into a whole new exciting world he never before experienced where crazy love goes wilder and crazier. Is it an illusion or is it real? Welcome to the world no one has dared to explore until now! —Anonymous ",606
6,Lucky Luke,2009,AdventureComedy,4.7 / 10,https://yts.rs/movie/lucky-luke-2009," Fearless gunslinger Lucky Luke is ordered by the President to bring peace to Daisy Town. ",6060
7,Woman in Motion,2019,Documentary,8.3 / 10,https://yts.rs/movie/woman-in-motion-2019," In 1977, NASA struggled to recruit scientists, engineers and astronauts for their new Space Shuttle Program. That's when Nichelle Nichols, Star Trek's Lt. Uhura, challenged NASA by asking the question: ""Where are my people?"" and embarks on a four-month campaign to recruit the first Black, Latino and Asian men and women to fly in space. —Stars North ",5959
